date,value,drawdown
2020-03-04,100000.0,0.0
2020-03-05,103033.69173296746,0.0
2020-03-06,103320.82173296745,0.0
2020-03-09,99612.79485050474,3.5888476497468282
2020-03-10,100068.78164096749,3.147516674233254
2020-03-11,99622.13680281451,3.57980595596906
2020-03-12,98564.32578065962,4.603618005091933
2020-03-13,97956.04819973612,5.192345011634327
2020-03-16,96844.37787604202,6.268285277157191
2020-03-17,97688.67136898854,5.451128116784825
2020-03-18,97148.51894452388,5.973919569083454
2020-03-19,96894.19874552467,6.220065694069275
2020-03-20,97490.06312549382,5.643352917326984
2020-03-23,95852.99262874175,7.227806534026897
2020-03-24,97080.54740119522,6.039706447457625
2020-03-25,98122.46893440263,5.0312731851861985
2020-03-26,97948.48631793985,5.199663847924472
2020-03-27,98583.10607987475,4.585441321147564
2020-03-30,97865.4670382705,5.280014815209578
2020-03-31,97791.55005092172,5.3515560458240685
2020-04-01,97123.45234326302,5.998180507818185
2020-04-02,97780.37783871932,5.362369173337981
2020-04-03,97598.70195362104,5.538205836317505
2020-04-07,98311.13110582202,4.848674781248813
2020-04-08,98447.08371871282,4.71709180444848
2020-04-09,98707.09107802142,4.465441309468304
2020-04-10,97868.21039389464,5.277359633438729
2020-04-13,99792.02674242463,3.4153764278636802
2020-04-14,99559.72590484307,3.6402109129996356
2020-04-15,99576.01965267216,3.624440860501219
2020-04-16,100671.35552770883,2.564310040144825
2020-04-17,100200.88545746866,3.019658790134546
2020-04-20,101273.34713471009,1.9816669708154873
2020-04-21,100949.65305263308,2.294957241496452
2020-04-22,100704.03031993654,2.5326854443666758
2020-04-23,101639.77678949566,1.6270146861747259
2020-04-24,100471.62032356017,2.757625579838145
2020-04-27,100411.86815832,2.81545725813684
2020-04-28,100330.79587230724,2.8939238098472866
2020-04-29,100322.12661728828,2.9023144274145443
2020-04-30,100693.91382456354,2.542476786715026
2020-05-06,100965.18685189643,2.279922712151046
2020-05-07,101701.69241655973,1.5670890816106355
2020-05-08,101880.04163840157,1.3944721600158936
2020-05-11,102105.99022951005,1.1757857545859778
2020-05-12,101696.39077688186,1.5722203219443325
2020-05-13,101430.1855325994,1.829869496445162
2020-05-14,101477.35205749865,1.7842189449801804
2020-05-15,101461.63644213771,1.7994294466944973
2020-05-18,101197.4196617734,2.0551540682496547
2020-05-19,101399.48240835566,1.8595857953757777
2020-05-20,101245.4444052986,2.0086728820572772
2020-05-21,101552.42809086143,1.71155592110604
2020-05-22,100803.69316965507,2.43622584595571
2020-05-25,100805.44408320526,2.4345312083010513
2020-05-26,101526.96769577099,1.7361979967916596
2020-05-27,102344.92858497024,0.9445270872113306
2020-05-28,102056.20111438939,1.22397460392492
2020-05-29,102739.09235443323,0.5630320866375781
2020-06-01,103475.01879915303,0.0
2020-06-02,103458.60722353702,0.0158604229373061
2020-06-03,104319.34812504791,0.0
2020-06-04,105746.55154491425,0.0
2020-06-05,105900.29770860431,0.0
2020-06-08,105810.78009988637,0.08453008221398915
2020-06-09,105773.36579224016,0.11985982958557385
2020-06-10,105316.93163670468,0.5508634862432754
2020-06-11,105138.01335757591,0.7198132276510731
