date,value,drawdown
2021-03-10,102749.07345986913,9.313534820106746
2021-03-11,103283.85545302014,8.841535541011893
2021-03-12,103736.90158993984,8.441676434382575
2021-03-15,103884.29005653659,8.311591183062383
2021-03-16,104665.92710982931,7.621717308487443
2021-03-17,105692.09092179449,6.71602380032172
2021-03-18,105482.45765439578,6.901046393366562
2021-03-19,105880.54493156349,6.549694047464113
2021-03-22,107419.30928809513,5.1915786354242215
2021-03-23,106699.11242249492,5.827225320845974
2021-03-24,107596.22545067561,5.035432201423706
2021-03-25,108198.1783471829,4.504147796116008
2021-03-26,107824.79215914807,4.833698928789712
2021-03-29,107843.3295438604,4.817337809057598
2021-03-30,107208.97305683185,5.377221665285484
2021-03-31,107690.83244885749,4.951931942418981
2021-04-01,107955.3876726738,4.718435159577948
2021-04-02,107600.32408681116,5.03181473986736
2021-04-06,108295.1595682212,4.41855204494625
2021-04-07,108308.29398389059,4.406959592682194
2021-04-08,108658.10087442923,4.098219578487226
2021-04-09,109184.51740922667,3.633603663759071
2021-04-12,108309.52742718387,4.405870954035622
2021-04-13,107968.9871743271,4.706432221822712
2021-04-14,108411.1749325743,4.316156734259105
2021-04-15,108441.30644317623,4.289562624015504
2021-04-16,109832.78930912283,3.0614380461294552
2021-04-19,110056.05835557875,2.8643804968457607
2021-04-20,110262.82340151581,2.6818893997740774
2021-04-21,109851.3949944553,3.0450166441816306
2021-04-22,109887.06882504403,3.013530875146628
2021-04-23,108267.30658739482,4.443135121861826
2021-04-26,107318.32658739481,5.280706097721073
2021-04-27,106377.08657292306,6.1114457523385255
2021-04-28,106017.80125056821,6.428551442718352
2021-04-29,106417.30816586256,6.075946122368503
2021-04-30,106547.12433527385,5.961370203280509
2021-05-06,107120.73358939077,5.455101933419607
2021-05-07,106803.48533821039,5.735105650390239
2021-05-10,107222.61589859295,5.365180475495035
2021-05-11,109264.01296150676,3.5634407864595463
2021-05-12,111485.29943012187,1.6029304751981055
2021-05-13,113382.59864784664,0.0
2021-05-14,112488.5418117803,0.7885309092651591
2021-05-17,110087.87231255996,2.905848317623866
2021-05-18,109711.01511493618,3.2382248922640917
2021-05-19,109354.99602369624,3.552222891503548
2021-05-20,108150.03402813789,4.6149626857296635
2021-05-21,107958.62442964409,4.783780124010734
2021-05-24,107612.2336622034,5.08928623479986
2021-05-25,107529.84312325795,5.16195218171589
2021-05-26,107865.99514737498,4.865476330812978
2021-05-27,108055.008970222,4.698771893711416
2021-05-28,107620.29259667016,5.082178499959716
2021-05-31,107581.45880060406,5.116428725769688
2021-06-01,108164.65448054974,4.60206789183165
2021-06-02,109275.84050270234,3.6220356510785376
2021-06-03,111201.97586710652,1.9232429021254664
2021-06-04,109834.99916148138,3.1288747379866435
2021-06-07,110029.54641339567,2.957289984916612
2021-06-08,110131.57993910242,2.8672995217207085
2021-06-09,111088.95729936185,2.0229218379520253
2021-06-10,111118.18838108057,1.9971409138355187
2021-06-11,110987.38586205867,2.112504753244565
2021-06-15,110501.13106015584,2.5413666841772686
2021-06-16,109983.68339130662,2.997739774069437
2021-06-17,109854.34799997823,3.1118096515204687
2021-06-18,109748.0745180337,3.2055396270298546
2021-06-21,109848.09398794352,3.117325499727596
2021-06-22,109993.54478553013,2.9890423246009012
2021-06-23,110305.85805639473,2.7135915282801975
2021-06-24,110545.41939081144,2.502305724926231
2021-06-25,111237.79302963872,1.8916532552490146
2021-06-28,111784.65039035212,1.4093417125299432
2021-06-29,110985.53426127796,2.1141378087599487
2021-06-30,110715.31834868895,2.352460016763205
2021-07-01,110062.91774029625,2.9278574906021806
2021-07-02,110183.37652351087,2.8216165112533544
2021-07-05,111262.43243609992,1.8699220489130908
2021-07-06,111792.40267619534,1.4025044324396376
2021-07-07,111442.38969453714,1.7112052258879382
2021-07-08,110590.7555736759,2.462320591929531
2021-07-09,111435.69853035765,1.7171066289773742
2021-07-12,111808.41175496776,1.3883849123692424
2021-07-13,112059.41120577372,1.1670110386008907
2021-07-14,111582.58771104697,1.587554843746606
2021-07-15,110814.19988480126,2.2652495124252088
2021-07-16,111149.54644822354,1.9694840533322937
2021-07-19,111409.20495135958,1.740473159039322
2021-07-20,111140.39991164251,1.9775510201244708
2021-07-21,111224.49848769678,1.9033786364807788
2021-07-22,111473.90654718518,1.683408321403566
2021-07-23,110877.65577007666,2.2092833535682534
2021-07-26,109860.56386646438,3.1063274465258073
2021-07-27,109062.90449500839,3.8098387268885237
2021-07-28,107103.7671282941,5.537738237111558
2021-07-29,106818.42378266098,5.789402380495121
2021-07-30,106968.70188883538,5.656861666164565
2021-08-02,107096.48185193603,5.544163629054374
2021-08-03,107221.96111762154,5.433494737018094
2021-08-04,107055.37551228332,5.580418169118651
2021-08-05,106673.55355199086,5.917173513277203
2021-08-06,106487.66291201301,6.081123398175507
