date,value,drawdown
2020-03-04,100000.0,0.0
2020-03-05,101768.55719683768,0.0
2020-03-06,101688.2336834951,0.0789276330087078
2020-03-09,98879.40705673113,2.838941830057038
2020-03-10,98341.82899971711,3.367177732993396
2020-03-11,98400.75456435764,3.3092761902540566
2020-03-12,97653.90869529662,4.0431432014729545
2020-03-13,97534.89732812147,4.160086361966975
2020-03-16,97465.16322659602,4.228608608372189
2020-03-17,97669.14386855792,4.028172788527201
2020-03-18,97165.39591463254,4.523166495621869
2020-03-19,97069.34268144707,4.61755049381463
2020-03-20,97717.31007786104,3.98084362259439
2020-03-23,96395.54011316827,5.279643567390932
2020-03-24,97383.89622177726,4.308463336647027
2020-03-25,98367.95183668972,3.3415088646394016
2020-03-26,98293.38549469813,3.414779375733875
2020-03-27,98675.4864049411,3.0393187022530483
2020-03-30,97636.694789502,4.060057960086781
2020-03-31,97251.761864828,4.438301432605969
2020-04-01,96822.85893946327,4.85975078511586
2020-04-02,97863.43304261989,3.837260016042691
2020-04-03,97921.00681293319,3.7806867758404668
2020-04-07,98309.68630342245,3.3987618461812126
2020-04-08,99349.5298579499,2.376988930096512
2020-04-09,99886.99327904952,1.848865670905493
2020-04-10,99048.85214456171,2.672441397607314
2020-04-13,97552.53364269927,4.142756535286137
2020-04-14,98028.37075624267,3.675188627623803
2020-04-15,98088.19300276609,3.6164059857438486
2020-04-16,97601.09127968484,4.095042743990411
2020-04-17,97552.37641340285,4.142911032215991
2020-04-20,97430.34499430761,4.262821761479063
2020-04-21,96682.23058989368,4.997935263154198
2020-04-22,96811.70788102914,4.870708057913354
2020-04-23,96293.60676633468,5.379805493275801
2020-04-24,95312.83788387687,6.34353035041496
2020-04-27,95324.88487264325,6.331692716966863
2020-04-28,94012.37445570162,7.62139402854487
2020-04-29,94125.53024588748,7.5102046854877615
2020-04-30,95096.9590317283,6.555657610636429
2020-05-06,95702.22462519413,5.960910460693898
2020-05-07,95536.87530687824,6.123386300845659
2020-05-08,96476.47954744166,5.2001107170658205
2020-05-11,96388.8017879717,5.286264792435468
2020-05-12,96335.09608266657,5.3390371877453955
2020-05-13,96105.6521091493,5.56449383156268
2020-05-14,96177.97919091166,5.493423666322484
2020-05-15,96689.48797995414,4.9908039936733655
2020-05-18,97001.71195235002,4.684005920677221
2020-05-19,96665.69442680723,5.014184057027207
2020-05-20,96447.61890720038,5.228469810518882
2020-05-21,96341.5308421266,5.332714253002811
2020-05-22,96187.95904628074,5.4836172431560675
2020-05-25,96101.41755323525,5.568654798398303
2020-05-26,97010.0269311521,4.675835441473119
2020-05-27,96915.53770080517,4.768682616425365
2020-05-28,97097.03559023316,4.590338838713213
2020-05-29,97571.17621051494,4.1244379422656925
2020-06-01,97541.78887890207,4.1533145741275685
2020-06-02,97377.30733364448,4.3149377215791445
2020-06-03,97843.25141390137,3.8570909238146136
2020-06-04,98183.44957625019,3.522804802718464
2020-06-05,98178.2994792665,3.527865400142216
2020-06-08,97724.17606541602,3.974096953737035
2020-06-09,97661.43437025147,4.035748309413808
2020-06-10,97528.85432701182,4.166024346425139
2020-06-11,97329.27804025235,4.362132350956893
2020-06-12,96917.43861765982,4.766814734137351
2020-06-15,96843.32927448323,4.839636188246453
2020-06-16,97464.87739579254,4.228889471942776
2020-06-17,97341.87261642344,4.34975664620289
2020-06-18,97214.97534554549,4.474448667366663
2020-06-19,96692.93193754848,4.987419885959547
2020-06-22,96341.93442905729,5.33231767969784
2020-06-23,95720.86327831805,5.942595714334789
2020-06-24,95069.9713563781,6.582176288009444
2020-06-29,94497.7581883049,7.14444540514593
2020-06-30,94682.35240775347,6.963059106142463
2020-07-01,95025.9592305586,6.625423561068816
2020-07-02,95468.13741792474,6.190929647088204
2020-07-03,95943.53151160781,5.723797060386023
2020-07-06,97447.05470914522,4.2464024318768105
2020-07-07,97174.25921196502,4.514457226691836
2020-07-08,98063.58016581507,3.640591095200993
2020-07-09,98990.18566897065,2.7300883538057685
2020-07-10,99177.30564287004,2.546220193488366
2020-07-13,100326.83861738206,1.4166640651759315
2020-07-14,100541.15351592246,1.2060735798201496
2020-07-15,100672.60848209077,1.0769030680342195
2020-07-16,99361.53689521772,2.365190553860723
2020-07-17,98970.16211432658,2.7497639345505545
2020-07-20,100307.98450089083,1.4351905305308092
2020-07-21,100777.44056915224,0.9738927768902598
2020-07-22,100855.12898329279,0.8975544497286752
2020-07-23,100087.30946481305,1.652030625503324
2020-07-24,99703.5646857747,2.029106600252693
2020-07-27,99517.09762291552,2.2123331959668544
2020-07-28,100032.22135518842,1.706161401395214
2020-07-29,100592.37452666843,1.1557426994806568
2020-07-30,101352.24457740565,0.4090778437850916
2020-07-31,103197.34947116315,0.0
2020-08-03,103811.11417687697,0.0
2020-08-04,103677.80898891957,0.12841128718672165
2020-08-05,104041.38948084213,0.0
2020-08-06,103714.04452365119,0.31462955158938977
2020-08-07,103290.88444750973,0.7213523743553993
2020-08-10,103687.0959152172,0.3405313667885707
2020-08-11,103313.63320977936,0.6994872662641389
2020-08-12,103444.93957807377,0.5732813697938854
2020-08-13,103643.08912860285,0.38282875135248423
2020-08-14,103545.47300897201,0.47665306503950317
2020-08-17,103988.94119764428,0.050410979187769
2020-08-18,104314.09677877615,0.0
2020-08-19,104411.25621000385,0.0
2020-08-20,103558.24279737014,0.8169745711305579
2020-08-21,104098.37118402334,0.29966599132874516
2020-08-24,104387.03923980537,0.023193830892882107
2020-08-25,104334.41094886922,0.07359863670260731
2020-08-26,103266.6523309463,1.0962456736995834
2020-08-27,104033.15988028035,0.36212219203936097
2020-08-28,104278.43026618869,0.12721419953803006
2020-08-31,104268.33799058694,0.1368800880332846
2020-09-01,104143.95451064664,0.25600850814358694
2020-09-02,104148.19350920069,0.2519486024323441
2020-09-03,104165.7550240301,0.23512904152782374
2020-09-04,104251.93458011933,0.15259047316131888
2020-09-07,103841.68917795041,0.5455034760886917
2020-09-08,103966.90564555151,0.4255772610939674
2020-09-09,104623.07009916952,0.0
2020-09-10,103562.71885540168,1.0134965861379943
2020-09-11,103799.08847843527,0.787571632101047
2020-09-14,103441.71185653908,1.1291565440687752
2020-09-15,103334.6189947042,1.2315172009806532
2020-09-16,103750.48683885598,0.8340256689910129
2020-09-17,103502.58780540057,1.0709705734183383
2020-09-18,104125.48147179208,0.47560124827706374
2020-09-21,103969.25930061689,0.6249202952397582
2020-09-22,103508.33878610934,1.065473716268848
2020-09-23,103588.00241905541,0.9893302491821305
2020-09-24,102273.68939999826,2.2455665819635624
2020-09-25,102046.28554554118,2.462921945595627
2020-09-28,101944.54352144529,2.5601682068642457
2020-09-29,101790.12308483243,2.7077651340682394
2020-09-30,102254.91979878533,2.26350679457168
2020-10-09,102925.85077779656,1.6222228230964852
2020-10-12,103657.6580472083,0.9227525545237102
2020-10-13,103611.47083956409,0.9668988480710408
2020-10-14,102994.80677807282,1.5563138412525215
2020-10-15,102470.10767248942,2.057827613584039
2020-10-16,103114.90674965497,1.4415208310031444
2020-10-19,102679.02787404752,1.8581391496916435
2020-10-20,103165.32217201989,1.393333158516439
2020-10-21,102471.1073251965,2.0568721333958466
2020-10-22,101834.75105531764,2.665109178318801
2020-10-23,101673.19796236699,2.8195235850051246
2020-10-26,101277.52497557005,3.1977126272707475
2020-10-27,100742.96108237925,3.708655283306461
2020-10-28,101072.88403100724,3.3933109253983353
2020-10-29,100546.71868556713,3.8962261475776985
2020-10-30,99902.47020607996,4.512006662216109
2020-11-02,98832.78857958445,5.534421341389248
2020-11-03,99961.27417649417,4.4558011137090014
2020-11-04,99894.67188098795,4.5194603959715955
2020-11-05,100374.3651151229,4.060963781716005
2020-11-06,99805.42013346747,4.60476829932014
2020-11-09,100843.92393296743,3.6121537655317635
2020-11-10,100982.0427719802,3.4801381031335517
2020-11-11,100840.70288088702,3.6152324861976304
2020-11-12,100672.60654386913,3.7759010049655846
2020-11-13,100944.52675525784,3.5159963671730132
2020-11-16,101415.08044557707,3.066235439804699
2020-11-17,102284.46979265923,2.2352625518383142
2020-11-18,102303.11733500086,2.2174390045805716
2020-11-19,102255.68399214873,2.2627763692814677
2020-11-20,102505.75482510615,2.0237556325353654
2020-11-23,103688.07193876259,0.8936825879040557
2020-11-24,104286.5776099813,0.32162360449686006
2020-11-25,104548.3431496848,0.07142492512777679
2020-11-26,104558.1641161278,0.0620379262243039
2020-11-27,104443.66881720451,0.1714739223337252
2020-11-30,105049.50737443306,0.0
2020-12-01,105359.69551885691,0.0
2020-12-02,105214.61642907216,0.13769885065658868
2020-12-03,105245.80552945324,0.10809635396420586
2020-12-04,105126.3262980052,0.22149762269382148
2020-12-07,104844.94956351529,0.48856059502326404
2020-12-08,105367.50858996442,0.0
2020-12-09,105618.05162259797,0.0
2020-12-10,105445.05141092135,0.16379795784795256
2020-12-11,105582.3655222852,0.033787879784306876
2020-12-14,105459.96637468546,0.1496763531270052
2020-12-15,104690.96584509485,0.877772088445494
2020-12-16,103972.66716609415,1.557862913797371
2020-12-17,103821.621565835,1.700874073290144
2020-12-18,104012.69996285067,1.5199595477141066
2020-12-21,104479.99700712954,1.077519039581421
2020-12-22,103942.00893577341,1.5868903668224372
2020-12-23,103772.14893577341,1.7477151476155508
2020-12-24,104239.4294256426,1.3052903133278444
2020-12-25,105634.19007059348,0.0
2020-12-28,106719.22187319174,0.0
2020-12-29,105823.14189867949,0.839661270747466
2020-12-30,105941.29184384484,0.7289502450376445
2020-12-31,106436.05006303696,0.26534283626172855
2021-01-04,106975.80112175699,0.0
2021-01-05,106411.20710774953,0.5277773179420707
2021-01-06,105909.97074912483,0.9963284793904572
2021-01-07,104232.37483079045,2.564529792905264
2021-01-08,103966.00423098105,2.813530592166601
2021-01-11,102581.92062582012,4.107359281129266
2021-01-12,102487.90270871548,4.19524636972197
2021-01-13,102222.52145426207,4.443322337997604
2021-01-14,102106.1184738354,4.552134778947848
2021-01-15,103303.48463042213,3.4328478523429116
2021-01-18,103325.8986695688,3.4118954136496336
2021-01-19,103348.39291532533,3.3908679985514127
2021-01-20,103338.61056019564,3.400012454612607
2021-01-21,103309.23111246352,3.427476093514158
2021-01-22,102721.06306875494,3.977290198705235
2021-01-25,101943.24545846944,4.704386983332457
2021-01-26,101946.92476000311,4.700947605926453
2021-01-27,102377.29072085643,4.298645443810846
2021-01-28,102164.78370128309,4.497295061149512
2021-01-29,102134.39754469634,4.525699762276411
2021-02-01,102631.01158384304,4.061469502779258
2021-02-02,102364.14959176365,4.31092965103807
2021-02-03,101605.85991369167,5.019771903323622
2021-02-04,100356.72733660563,6.187449606119521
2021-02-05,99582.63547799631,6.91106359217256
2021-02-08,100007.59760051825,6.513812888680983
2021-02-09,100277.10911741752,6.261875988865176
2021-02-10,101224.90453329819,5.375885506959914
2021-02-18,101831.9145020729,4.8084581426312
2021-02-19,103205.99884049839,3.5239766767139336
2021-02-22,103848.17754232956,2.923673902537685
2021-02-23,104634.89377893976,2.1882587634495665
2021-02-24,104451.76317290688,2.359447578221278
2021-02-25,104868.07256687399,1.9702853662054252
2021-02-26,105121.27978647282,1.7335895743126064
2021-03-01,106463.34336864027,0.4790408183374578
2021-03-02,107244.46551069384,0.0
2021-03-03,107668.47859251048,0.0
2021-03-04,108200.3894669078,0.0
2021-03-05,109279.53139774449,0.0
2021-03-08,108342.73747889252,0.8572455489787193
2021-03-09,107271.98121746551,1.8370779546739675
2021-03-10,106929.09565836345,2.1508471982975097
2021-03-11,107326.71004170759,1.7869964585858482
2021-03-12,107531.84710896271,1.5992787180068821
2021-03-15,107891.30916384741,1.2703405808397599
2021-03-16,108308.7740403396,0.8883249635026562
2021-03-17,108801.53894114675,0.4374034647513207
2021-03-18,109044.83598944961,0.21476611886324734
2021-03-19,108235.42691136734,0.9554437807542641
2021-03-22,108979.1758313986,0.274850708549142
2021-03-23,108878.25060888796,0.367205810387298
2021-03-24,109264.38156530242,0.013863376103734679
2021-03-25,109379.03644504971,0.0
2021-03-26,109412.8299000682,0.0
2021-03-29,109815.70293748606,0.0
2021-03-30,108951.8005226696,0.7866838636986624
2021-03-31,109632.04066442166,0.16724591124181323
2021-04-01,109728.00957003585,0.07985503448457415
2021-04-02,110355.96227029734,0.0
2021-04-06,111403.38138131244,0.0
2021-04-07,111436.07092466572,0.0
2021-04-08,111675.7606364805,0.0
2021-04-09,111164.9671730068,0.457389733065176
